candidate_id,seed_idx,seed_dir,seed_file,strategy,alpha,global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,latent_norm,pred_classifier,pred_prototype,pred_recon_90,pred_recon_95,pred_recon_99,pred_latent_dist_90,pred_latent_dist_95,pred_latent_dist_99,pred_or95,pred_or90,pred_or95_with_latent,d3_attack_score
5561,185,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.35,15574,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0815250799059867,0.99998676776886,0.9989070892333984,3.0576462745666504,1.6940793991088867,5.025997638702393,1,1,0,0,0,1,1,1,1,1,1,0.8988715655389857
13758,458,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.1,23771,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0628365650773048,0.999987006187439,0.9989736080169678,3.071014165878296,1.6948745250701904,5.025599479675293,1,1,0,0,0,1,1,1,1,1,1,0.8988726857114762
13663,455,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.8,23676,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0676729902625083,0.999987244606018,0.9989884495735168,3.0674166679382324,1.6883647441864014,5.023439884185791,1,1,0,0,0,1,1,1,1,1,1,0.8988808950043071
10191,339,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.35,20204,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0821621865034103,0.9999868869781494,0.9989086389541626,3.057503700256348,1.693654179573059,5.02858829498291,1,1,0,0,0,1,1,1,1,1,1,0.898883187599943
8321,277,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.9,18334,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.073906809091568,0.9999871253967284,0.9989720582962036,3.062995672225952,1.6871603727340698,5.0244574546813965,1,1,0,0,0,1,1,1,1,1,1,0.8988840494934539
5248,174,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.97,15261,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0737811252474784,0.9999865293502808,0.9989163875579834,3.063932180404663,1.6986624002456665,5.019009113311768,1,1,0,0,0,1,1,1,1,1,1,0.8988886287326405
6141,204,data/attack/FeatureGuideHumanMimic,window3.csv,blend_mean,0.97,16154,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0758726820349693,0.9999871253967284,0.9989542961120604,3.0619001388549805,1.689501166343689,5.025302886962891,1,1,0,0,0,1,1,1,1,1,1,0.8988896377991029
3211,107,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.97,13224,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.07416682690382,0.9999871253967284,0.998971700668335,3.0630545616149902,1.6872926950454712,5.0233988761901855,1,1,0,0,0,1,1,1,1,1,1,0.8988921467299807
13711,457,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,blend_mean,0.97,23724,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0767182484269142,0.999987244606018,0.9989504814147948,3.061476230621338,1.689791917800903,5.028248310089111,1,1,0,0,0,1,1,1,1,1,1,0.8988951423097425
5253,175,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.97,15266,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0701570734381675,0.9999868869781494,0.998960256576538,3.066464900970459,1.6929254531860352,5.0224785804748535,1,1,0,0,0,1,1,1,1,1,1,0.8988994406885779
4588,152,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.9,14601,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0749722719192504,0.9999862909317015,0.998916506767273,3.063699960708618,1.6984061002731323,5.01478385925293,1,1,0,0,0,1,1,1,1,1,1,0.8989101674068138
1483,49,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,11496,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0695765689015388,0.99998676776886,0.9989468455314636,3.067474126815796,1.6965043544769287,5.023532867431641,1,1,0,0,0,1,1,1,1,1,1,0.8989123585312876
14081,469,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.97,24094,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0766980350017547,0.999987244606018,0.998956561088562,3.062157154083252,1.689323902130127,5.026503562927246,1,1,0,0,0,1,1,1,1,1,1,0.8989190045272857
9458,315,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,19471,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0645710527896881,0.9999871253967284,0.9989733695983888,3.0711631774902344,1.695076823234558,5.0315680503845215,1,1,0,0,0,1,1,1,1,1,1,0.8989197559178195
1092,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_ref,0.1,11105,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0704777240753173,0.99998676776886,0.9989463686943054,3.067158937454224,1.6962779760360718,5.021507263183594,1,1,0,0,0,1,1,1,1,1,1,0.8989240072239593
188,6,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,10201,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0688482969999313,0.9999868869781494,0.998969316482544,3.068162441253662,1.692857265472412,5.020966529846191,1,1,0,0,0,1,1,1,1,1,1,0.8989257868144334
10848,361,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.5,20861,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0687022060155868,0.9999871253967284,0.9989670515060424,3.068324089050293,1.693455934524536,5.028910636901856,1,1,0,0,0,1,1,1,1,1,1,0.8989266162190067
7273,242,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.9,17286,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0732876658439636,0.9999871253967284,0.9989686012268066,3.06491756439209,1.6897621154785156,5.024472713470459,1,1,0,0,0,1,1,1,1,1,1,0.8989294387680606
11361,378,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.9,21374,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0886225253343582,0.9999871253967284,0.9989197254180908,3.05392861366272,1.68804931640625,5.028958320617676,1,1,0,0,0,1,1,1,1,1,1,0.8989302387012332
2231,74,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,12244,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0776652842760086,0.9999871253967284,0.9989476799964904,3.0621232986450195,1.690977931022644,5.025850772857666,1,1,0,0,0,1,1,1,1,1,1,0.898937914526061
8671,289,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,18684,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0820343419909477,0.9999874830245972,0.9989452958106996,3.059006690979004,1.688312292098999,5.033060073852539,1,1,0,0,0,1,1,1,1,1,1,0.8989433609072821
10838,361,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.5,20851,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0688152536749839,0.999987244606018,0.9989675283432008,3.068776607513428,1.693820834159851,5.030936241149902,1,1,0,0,0,1,1,1,1,1,1,0.8989441825512607
10193,339,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.9,20206,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0886145532131195,0.99998676776886,0.998885214328766,3.054875135421753,1.6952857971191406,5.02509069442749,1,1,0,0,0,1,1,1,1,1,1,0.8989465716499795
6021,200,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,16034,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0804485902190208,0.999987244606018,0.9989420771598816,3.0604045391082764,1.690333366394043,5.029883861541748,1,1,0,0,0,1,1,1,1,1,1,0.8989482931317581
13671,455,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.2,23684,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0716588869690895,0.999987244606018,0.9989877343177797,3.0665371417999268,1.6876355409622192,5.024704933166504,1,1,0,0,0,1,1,1,1,1,1,0.8989495438794213
9618,320,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,19631,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0640101805329322,0.9999868869781494,0.998975396156311,3.0725016593933105,1.6960138082504272,5.023805618286133,1,1,0,0,0,1,1,1,1,1,1,0.8989498811145392
14058,468,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,24071,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0662133172154426,0.99998676776886,0.9989582300186156,3.071096897125244,1.6979469060897827,5.022479057312012,1,1,0,0,0,1,1,1,1,1,1,0.8989514930383128
14068,468,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,24081,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0676281377673149,0.99998676776886,0.998953104019165,3.0701074600219727,1.6979254484176636,5.022223472595215,1,1,0,0,0,1,1,1,1,1,1,0.8989521065114677
1473,49,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.2,11486,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0691948309540748,0.9999866485595704,0.9989448189735411,3.069030284881592,1.6984314918518066,5.021406650543213,1,1,0,0,0,1,1,1,1,1,1,0.8989522893786205
13791,459,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,23804,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0768289566040039,0.9999871253967284,0.9989567995071412,3.0630924701690674,1.6901994943618774,5.02675199508667,1,1,0,0,0,1,1,1,1,1,1,0.8989523607625293
5563,185,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.97,15576,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0862887874245643,0.9999871253967284,0.9989187717437744,3.0564234256744385,1.6907075643539429,5.0297017097473145,1,1,0,0,0,1,1,1,1,1,1,0.8989532406849664
13448,448,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,23461,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0660784915089607,0.9999868869781494,0.998961329460144,3.07126522064209,1.6974998712539673,5.026123523712158,1,1,0,0,0,1,1,1,1,1,1,0.8989549103273657
6381,212,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.8,16394,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0741132497787475,0.9999868869781494,0.998966097831726,3.065117359161377,1.6904478073120115,5.020566940307617,1,1,0,0,0,1,1,1,1,1,1,0.8989549184175879
14941,498,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,24954,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0737760290503501,0.9999871253967284,0.9989712238311768,3.0653979778289795,1.6897401809692385,5.02570390701294,1,1,0,0,0,1,1,1,1,1,1,0.8989578712689685
7428,247,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.1,17441,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0740241929888725,0.9999866485595704,0.9989349246025084,3.065667152404785,1.6969292163848877,5.024051666259766,1,1,0,0,0,1,1,1,1,1,1,0.8989578824098317
1088,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.35,11101,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0695581063628196,0.9999866485595704,0.998943030834198,3.069046974182129,1.6987932920455933,5.021163940429688,1,1,0,0,0,1,1,1,1,1,1,0.8989609751114902
8998,299,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.65,19011,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0655202642083168,0.99998676776886,0.998964548110962,3.0718770027160645,1.697497010231018,5.021981239318848,1,1,0,0,0,1,1,1,1,1,1,0.8989622271880267
10121,337,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,blend_mean,0.97,20134,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.075445607304573,0.999987244606018,0.998971939086914,3.064260482788086,1.6884465217590332,5.028518199920654,1,1,0,0,0,1,1,1,1,1,1,0.8989623178360671
9468,315,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,19481,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0655533522367477,0.99998676776886,0.9989718198776244,3.0718371868133545,1.6960588693618774,5.021440982818604,1,1,0,0,0,1,1,1,1,1,1,0.8989646612740009
591,19,data/attack/FeatureGuideHumanMimic,window3.csv,blend_mean,0.97,10604,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0972066149115562,0.99998676776886,0.9989181756973268,3.0485851764678955,1.6829763650894165,5.020830631256104,1,1,0,0,0,1,1,1,1,1,1,0.8989668796432114
8668,288,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,18681,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0672125518321991,0.9999868869781494,0.9989563226699828,3.0709149837493896,1.6981180906295776,5.027230739593506,1,1,0,0,0,1,1,1,1,1,1,0.8989693013319066
12861,428,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.5,22874,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0759463831782341,0.999987006187439,0.9989504814147948,3.064368724822998,1.692684769630432,5.025813579559326,1,1,0,0,0,1,1,1,1,1,1,0.8989693429993046
10072,335,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_ref,0.2,20085,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0762363746762275,0.999987244606018,0.9989626407623292,3.0639994144439697,1.6899856328964231,5.028804779052734,1,1,0,0,0,1,1,1,1,1,1,0.8989694870766605
1083,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,11096,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0704903602600097,0.9999866485595704,0.9989483952522278,3.068547487258911,1.6972808837890625,5.019453525543213,1,1,0,0,0,1,1,1,1,1,1,0.8989697853043392
11081,369,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.97,21094,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0776800885796547,0.9999871253967284,0.9989665746688844,3.062904357910156,1.6881258487701416,5.023613929748535,1,1,0,0,0,1,1,1,1,1,1,0.8989709811993793
7278,242,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,17291,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0687315538525581,0.99998676776886,0.998952865600586,3.069868564605713,1.6977312564849854,5.02234411239624,1,1,0,0,0,1,1,1,1,1,1,0.8989712420048829
10173,339,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.97,20186,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0870782062411308,0.9999868869781494,0.9989078044891356,3.056614875793457,1.6929298639297483,5.028015613555908,1,1,0,0,0,1,1,1,1,1,1,0.8989741837181295
4328,144,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,median_pull,0.9,14341,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0635488554835319,0.9999868869781494,0.9989826083183287,3.0739195346832275,1.696020007133484,5.025779247283936,1,1,0,0,0,1,1,1,1,1,1,0.8989871610084871
8611,287,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,18624,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0790413990616798,0.999987244606018,0.9989489912986756,3.062609434127808,1.6912150382995603,5.02838134765625,1,1,0,0,0,1,1,1,1,1,1,0.8989877148925302
5878,195,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,15891,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0694444552063942,0.99998676776886,0.9989542961120604,3.069875717163086,1.6974613666534424,5.022765636444092,1,1,0,0,0,1,1,1,1,1,1,0.8989894387559693
1488,49,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.2,11501,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.070402443408966,0.9999866485595704,0.998953104019165,3.0692412853240967,1.697068452835083,5.021642208099365,1,1,0,0,0,1,1,1,1,1,1,0.8989918617671679
8551,285,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,18564,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0855367928743362,0.999987244606018,0.998921036720276,3.0582072734832764,1.6920756101608276,5.031620979309082,1,1,0,0,0,1,1,1,1,1,1,0.8989932804064185
1478,49,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.5,11491,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0705325379967689,0.9999866485595704,0.998946487903595,3.069353580474853,1.6984411478042605,5.0225043296813965,1,1,0,0,0,1,1,1,1,1,1,0.8989960050729559
1468,48,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.97,11481,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0691092237830162,0.99998676776886,0.9989487528800964,3.070415735244751,1.699068546295166,5.0229573249816895,1,1,0,0,0,1,1,1,1,1,1,0.8989964289098207
13651,455,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.1,23664,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0744978412985801,0.9999873638153076,0.9989829659461976,3.0659444332122803,1.68797504901886,5.026902675628662,1,1,0,0,0,1,1,1,1,1,1,0.8989978692605043
4893,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.8,14906,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0721880570054054,0.9999871253967284,0.9989598989486694,3.068063497543335,1.6945712566375732,5.027603626251221,1,1,0,0,0,1,1,1,1,1,1,0.8990004171337227
13118,437,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,23131,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0729131773114204,0.9999868869781494,0.9989582300186156,3.0675508975982666,1.694394588470459,5.022580623626709,1,1,0,0,0,1,1,1,1,1,1,0.8990008425189348
7438,247,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.5,17451,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.075606420636177,0.9999865293502808,0.9989325404167176,3.065849542617798,1.6975709199905396,5.021609783172607,1,1,0,0,0,1,1,1,1,1,1,0.8990013585940655
1098,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.5,11111,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0698239505290985,0.9999866485595704,0.9989460110664368,3.0700812339782715,1.6992628574371338,5.019075870513916,1,1,0,0,0,1,1,1,1,1,1,0.899001953433579
10438,347,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,20451,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0665177330374717,0.99998676776886,0.9989732503890992,3.072343349456787,1.696271538734436,5.022000312805176,1,1,0,0,0,1,1,1,1,1,1,0.899005060450715
9741,324,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,blend_mean,0.8,19754,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0949987769126892,0.9999868869781494,0.9989340901374816,3.051447868347168,1.6828820705413818,5.022675037384033,1,1,0,0,0,1,1,1,1,1,1,0.899011592965468
7418,247,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.65,17431,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0755841583013534,0.9999865293502808,0.99893456697464,3.066265344619751,1.6976035833358765,5.020987987518311,1,1,0,0,0,1,1,1,1,1,1,0.899015013517062
9478,315,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,19491,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0663085505366325,0.99998676776886,0.998975157737732,3.0729212760925293,1.696485161781311,5.023710250854492,1,1,0,0,0,1,1,1,1,1,1,0.8990193268690124
13661,455,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.1,23674,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.075175940990448,0.999987244606018,0.9989826083183287,3.0661795139312744,1.6882742643356323,5.023446083068848,1,1,0,0,0,1,1,1,1,1,1,0.8990217924897873
1102,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_ref,0.2,11115,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.073327749967575,0.9999866485595704,0.9989432692527772,3.0681569576263428,1.6978639364242554,5.0207366943359375,1,1,0,0,0,1,1,1,1,1,1,0.8990243912855601
2451,81,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.9,12464,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0799284651875495,0.999987244606018,0.9989608526229858,3.0629689693450928,1.689308762550354,5.027308940887451,1,1,0,0,0,1,1,1,1,1,1,0.8990256790439759
6198,206,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,16211,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0666330084204673,0.999987006187439,0.9989700317382812,3.0729479789733887,1.6975138187408447,5.029053211212158,1,1,0,0,0,1,1,1,1,1,1,0.8990261481118451
5853,195,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.8,15866,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.085794411599636,0.9999871253967284,0.9989184141159058,3.0592200756073,1.693578839302063,5.026817321777344,1,1,0,0,0,1,1,1,1,1,1,0.8990310783476998
9621,320,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,19634,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0768173187971115,0.9999871253967284,0.9989826083183287,3.065401792526245,1.687506079673767,5.022681713104248,1,1,0,0,0,1,1,1,1,1,1,0.8990367530687268
5198,173,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,15211,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0709218457341194,0.99998676776886,0.9989646673202516,3.070110559463501,1.6957024335861206,5.023652076721191,1,1,0,0,0,1,1,1,1,1,1,0.8990371956227187
4903,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.5,14916,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0735134407877922,0.9999871253967284,0.998955249786377,3.0683023929595947,1.6957008838653564,5.02933931350708,1,1,0,0,0,1,1,1,1,1,1,0.8990385874992073
1498,49,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.8,11511,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.071333110332489,0.99998676776886,0.998955011367798,3.070040225982666,1.6974867582321167,5.022671699523926,1,1,0,0,0,1,1,1,1,1,1,0.8990411032774721
14308,476,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,24321,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0886575728654861,0.99998676776886,0.9989091157913208,3.0576319694519043,1.6936988830566406,5.023409366607666,1,1,0,0,0,1,1,1,1,1,1,0.8990459430508992
208,6,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.35,10221,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0778196305036544,0.9999871253967284,0.9989670515060424,3.065221071243286,1.6903634071350098,5.0229363441467285,1,1,0,0,0,1,1,1,1,1,1,0.8990491673533696
6371,212,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.97,16384,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0759602263569831,0.9999871253967284,0.9989757537841796,3.066535472869873,1.6899887323379517,5.023138999938965,1,1,0,0,0,1,1,1,1,1,1,0.8990495996962122
14298,476,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.5,24311,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0903993993997573,0.9999868869781494,0.9989081621170044,3.0565876960754395,1.6928240060806274,5.026413917541504,1,1,0,0,0,1,1,1,1,1,1,0.8990544862867874
2471,82,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,12484,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0794954076409339,0.9999874830245972,0.998971939086914,3.0640861988067627,1.68827486038208,5.032693862915039,1,1,0,0,0,1,1,1,1,1,1,0.8990556139054474
11494,383,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,normal_jitter,0.9,21507,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0982806459069252,0.999987006187439,0.9989375472068788,3.050408840179444,1.681180477142334,5.020119667053223,1,1,0,0,0,1,1,1,1,1,1,0.899059645256159
13168,438,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,23181,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0873047858476638,0.99998676776886,0.998907208442688,3.059156894683838,1.6955604553222656,5.0244622230529785,1,1,0,0,0,1,1,1,1,1,1,0.8990612708016352
2148,71,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.8,12161,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0918922126293182,0.9999866485595704,0.9988930821418762,3.056083917617798,1.6950743198394775,5.022916316986084,1,1,0,0,0,1,1,1,1,1,1,0.8990685624077526
6361,212,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.5,16374,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0759969502687454,0.9999871253967284,0.9989739656448364,3.06712007522583,1.6909072399139404,5.025084495544434,1,1,0,0,0,1,1,1,1,1,1,0.8990686027876305
8301,276,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,18314,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0828228518366813,0.999987006187439,0.9989472031593324,3.06229567527771,1.6912498474121094,5.028712749481201,1,1,0,0,0,1,1,1,1,1,1,0.8990690668513498
