global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
5445,normal,window_typing_10000.csv,0,0.37334391474723816,8.204238497455663e-07,9.777645755093545e-05,1.2431904077529907,3.089736223220825,0.0,0.2821194529533386,0.2830052971839905,0.0,0.2940976619720459,0.0,0.0,0.0,0.0,0.0,0.0,0.27880749106407166,0.0,0.2784371078014374,0.0,0.0,0.2232375293970108,0.0,0.26233452558517456,0.2917594909667969,0.2957025170326233,0.0,0.2577199935913086,0.0,0.0,0.0,0.2770982086658478,0.28189021348953247,0.0,0.0,0.290997177362442,0.0
5446,normal,window_typing_10000.csv,0,0.3709116280078888,8.10149060725962e-07,9.417210821993649e-05,1.242027997970581,3.0960865020751953,0.0,0.28147998452186584,0.2845769226551056,0.0,0.29611092805862427,0.0,0.0,0.0,0.0,0.0,0.0,0.28146234154701233,0.0,0.27938559651374817,0.0,0.0,0.2126285433769226,0.0,0.2632887661457062,0.29071342945098877,0.29388800263404846,0.0,0.2594216763973236,0.0,0.0,0.0,0.2778896987438202,0.28221938014030457,0.0,0.0,0.2919582724571228,0.0
5447,normal,window_typing_10000.csv,0,0.3723083734512329,8.021451662898471e-07,9.109763050219044e-05,1.2412341833114624,3.1019318103790283,0.0,0.2803601026535034,0.28440600633621216,0.0,0.2986152768135071,0.0,0.0,0.0,0.0,0.0,0.0,0.2820030152797699,0.0,0.2813790440559387,0.0,0.0,0.20449355244636536,0.0,0.26541867852211,0.2890673875808716,0.29158496856689453,0.0,0.2609666883945465,0.0,0.0,0.0,0.27843618392944336,0.28249791264533997,0.0,0.0,0.2938686013221741,0.0
5448,normal,window_typing_10000.csv,0,0.3810247480869293,8.0296484838982e-07,8.955328667070717e-05,1.242415428161621,3.1065328121185303,0.0,0.28105831146240234,0.285777747631073,0.0,0.30021196603775024,0.0,0.0,0.0,0.0,0.0,0.0,0.28508877754211426,0.0,0.28225818276405334,0.0,0.0,0.19735077023506165,0.0,0.2658630311489105,0.29000335931777954,0.2887066900730133,0.0,0.2621346712112427,0.0,0.0,0.0,0.2793103754520416,0.2827790081501007,0.0,0.0,0.29066798090934753,0.0
5449,normal,window_typing_10000.csv,0,0.38493818044662476,7.639698083039548e-07,8.709060057299212e-05,1.2381336688995361,3.1078286170959473,0.0,0.28440070152282715,0.2905599772930145,0.0,0.3017856776714325,0.0,0.0,0.0,0.0,0.0,0.0,0.2839412987232208,0.0,0.28130024671554565,0.0,0.0,0.18498815596103668,0.0,0.26850682497024536,0.288750559091568,0.28768450021743774,0.0,0.26083841919898987,0.0,0.0,0.0,0.27862024307250977,0.2840784788131714,0.0,0.0,0.291619211435318,0.0
5450,normal,window_typing_10000.csv,0,0.38875260949134827,7.800822459103074e-07,8.612720557721332e-05,1.2388776540756226,3.11079740524292,0.0,0.2844166159629822,0.29140111804008484,0.0,0.3036762773990631,0.0,0.0,0.0,0.0,0.0,0.0,0.2861723005771637,0.0,0.2828485071659088,0.0,0.0,0.1822156459093094,0.0,0.2682821452617645,0.2879953384399414,0.28526806831359863,0.0,0.2619166076183319,0.0,0.0,0.0,0.27908170223236084,0.2849380373954773,0.0,0.0,0.28792667388916016,0.0
5451,normal,window_typing_10000.csv,0,0.5218255519866943,7.503201686631655e-07,8.62379019963555e-05,1.2423096895217896,3.1139726638793945,0.0,0.27775824069976807,0.2878818213939667,0.0,0.30718740820884705,0.0,0.0,0.0,0.0,0.0,0.0,0.2953139841556549,0.0,0.28084343671798706,0.0,0.0,0.18001574277877808,0.0,0.2718237042427063,0.28566598892211914,0.28224992752075195,0.0,0.2662382423877716,0.0,0.0,0.0,0.27447614073753357,0.2842438817024231,0.0,0.0,0.2914593517780304,0.0
5452,normal,window_typing_10000.csv,0,0.5585087537765503,6.916421284586249e-07,8.204120240407065e-05,1.2362815141677856,3.1179230213165283,0.0,0.286609411239624,0.2911728024482727,0.0,0.31238871812820435,0.0,0.0,0.0,0.0,0.0,0.0,0.28053078055381775,0.0,0.28668949007987976,0.0,0.0,0.1641806960105896,0.0,0.2732115089893341,0.2894335389137268,0.2781529426574707,0.0,0.2588481307029724,0.0,0.0,0.0,0.2736842930316925,0.28315290808677673,0.0,0.0,0.2996276617050171,0.0
5453,normal,window_typing_10000.csv,0,0.5591410398483276,7.323227464439697e-07,8.118907135212794e-05,1.240304708480835,3.1240344047546387,0.0,0.2855360507965088,0.2908713221549988,0.0,0.31392431259155273,0.0,0.0,0.0,0.0,0.0,0.0,0.2858475148677826,0.0,0.28999122977256775,0.0,0.0,0.15649934113025665,0.0,0.27700433135032654,0.2864173352718353,0.27539709210395813,0.0,0.26144447922706604,0.0,0.0,0.0,0.27500447630882263,0.28315168619155884,0.0,0.0,0.29368942975997925,0.0
5454,normal,window_typing_10000.csv,0,0.5572599768638611,7.565490705019329e-07,8.332145807798952e-05,1.241390585899353,3.1199347972869873,0.0,0.2845204770565033,0.2940759062767029,0.0,0.31155675649642944,0.0,0.0,0.0,0.0,0.0,0.0,0.28647640347480774,0.0,0.28956687450408936,0.0,0.0,0.1575848013162613,0.0,0.28349167108535767,0.2845956087112427,0.2708791494369507,0.0,0.2633805572986603,0.0,0.0,0.0,0.27313312888145447,0.28465211391448975,0.0,0.0,0.2915709614753723,0.0
5455,normal,window_typing_10000.csv,0,0.6788311004638672,7.448091992046102e-07,8.735842857277021e-05,1.2462941408157349,3.115374803543091,0.0,0.28107598423957825,0.295089453458786,0.0,0.3143257200717926,0.0,0.0,0.0,0.0,0.0,0.0,0.29344621300697327,0.0,0.2821963131427765,0.0,0.0,0.16094668209552765,0.0,0.2873309850692749,0.2884213924407959,0.2663501501083374,0.0,0.2638271152973175,0.0,0.0,0.0,0.2698134481906891,0.2841032147407532,0.0,0.0,0.28924301266670227,0.0
5456,normal,window_typing_10000.csv,0,0.6915929317474365,7.613746220158646e-07,8.938649989431724e-05,1.2476778030395508,3.112168073654175,0.0,0.2865853011608124,0.28779783844947815,0.0,0.31309375166893005,0.0,0.0,0.0,0.0,0.0,0.0,0.28552255034446716,0.0,0.2926291823387146,0.0,0.0,0.16224761307239532,0.0,0.29319679737091064,0.28461745381355286,0.26189205050468445,0.0,0.26042696833610535,0.0,0.0,0.0,0.26379695534706116,0.2799992263317108,0.0,0.0,0.30358660221099854,0.0
5457,normal,window_typing_10000.csv,0,0.6942850947380066,7.92948867456289e-07,8.775603782851249e-05,1.245503544807434,3.113676071166992,0.0,0.2836299538612366,0.29214391112327576,0.0,0.31244340538978577,0.0,0.0,0.0,0.0,0.0,0.0,0.28291481733322144,0.0,0.2931317985057831,0.0,0.0,0.15771806240081787,0.0,0.29953598976135254,0.2817747890949249,0.2604152262210846,0.0,0.2610720098018646,0.0,0.0,0.0,0.2646200358867645,0.28635480999946594,0.0,0.0,0.29770246148109436,0.0
5458,normal,window_typing_10000.csv,0,0.6989028453826904,8.182952910829044e-07,9.107555524678901e-05,1.2492026090621948,3.1099486351013184,0.0,0.28398042917251587,0.2939760088920593,0.0,0.3137660622596741,0.0,0.0,0.0,0.0,0.0,0.0,0.2835550010204315,0.0,0.2927980124950409,0.0,0.0,0.15836495161056519,0.0,0.30470481514930725,0.28106823563575745,0.25595623254776,0.0,0.2596496045589447,0.0,0.0,0.0,0.2646986246109009,0.2847532033920288,0.0,0.0,0.29554176330566406,0.0
5459,normal,window_typing_10000.csv,0,0.700558602809906,8.514363116773893e-07,9.589616092853248e-05,1.252698302268982,3.103127956390381,0.0,0.2836555540561676,0.29743242263793945,0.0,0.31123867630958557,0.0,0.0,0.0,0.0,0.0,0.0,0.28448379039764404,0.0,0.2922680974006653,0.0,0.0,0.16004949808120728,0.0,0.3118525445461273,0.2788785696029663,0.25433170795440674,0.0,0.2575523257255554,0.0,0.0,0.0,0.2631474733352661,0.28414201736450195,0.0,0.0,0.2936154901981354,0.0
5460,normal,window_typing_10000.csv,0,0.6966720223426819,8.861932769832492e-07,9.903537284117192e-05,1.2555062770843506,3.0994932651519775,0.0,0.2805428206920624,0.29753443598747253,0.0,0.308173269033432,0.0,0.0,0.0,0.0,0.0,0.0,0.28318458795547485,0.0,0.2926594018936157,0.0,0.0,0.16263599693775177,0.0,0.31996428966522217,0.2771790623664856,0.25234025716781616,0.0,0.2570211887359619,0.0,0.0,0.0,0.2620725929737091,0.2863237261772156,0.0,0.0,0.29308775067329407,0.0
5461,normal,window_typing_10000.csv,0,0.6907770037651062,8.911052873372682e-07,0.00010288192424923182,1.2551831007003784,3.091548204421997,0.0,0.28450262546539307,0.29938071966171265,0.0,0.3090824782848358,0.0,0.0,0.0,0.0,0.0,0.0,0.28025662899017334,0.0,0.29020944237709045,0.0,0.0,0.16522346436977386,0.0,0.3245094418525696,0.2777825891971588,0.2467292994260788,0.0,0.2551747262477875,0.0,0.0,0.0,0.25948038697242737,0.2864793539047241,0.0,0.0,0.2932128310203552,0.0
5462,normal,window_typing_10000.csv,0,0.7023946642875671,9.937082268152153e-07,0.00011274758435320109,1.2670708894729614,3.08512020111084,0.0,0.2781490683555603,0.29392528533935547,0.0,0.3037410378456116,0.0,0.0,0.0,0.0,0.0,0.00962879229336977,0.2825186848640442,0.0,0.29509595036506653,0.0,0.0,0.17470130324363708,0.0,0.3358895778656006,0.27205386757850647,0.24627141654491425,0.0,0.25474613904953003,0.0,0.0,0.0,0.2568170428276062,0.28581705689430237,0.0,0.0,0.2940135896205902,0.0
5463,normal,window_typing_10000.csv,0,0.6920494437217712,9.774247473615105e-07,0.00011784669186454266,1.263771414756775,3.0729730129241943,0.0,0.2845952808856964,0.2995229959487915,0.0,0.3053637444972992,0.0,0.0,0.0,0.0,0.0,0.009181752800941467,0.2754961848258972,0.0,0.2890852093696594,0.0,0.0,0.17858493328094482,0.0,0.3404079079627991,0.27426186203956604,0.24121372401714325,0.0,0.24974888563156128,0.0,0.0,0.0,0.25593501329421997,0.28830334544181824,0.0,0.0,0.2903823256492615,0.0
5464,normal,window_typing_10000.csv,0,0.699489176273346,1.0033011221821653e-06,0.00012960722960997373,1.273345708847046,3.0635201930999756,0.0,0.2882828414440155,0.29540783166885376,0.0,0.30517274141311646,0.0,0.0,0.0,0.0,0.0,0.017641710117459297,0.2791493237018585,0.0,0.29047060012817383,0.0,0.0,0.18781079351902008,0.0,0.34119388461112976,0.27531713247299194,0.24054144322872162,0.0,0.2438952773809433,0.0,0.0,0.0,0.25203126668930054,0.2841882109642029,0.0,0.0,0.2911607623100281,0.0
5465,normal,window_typing_10000.csv,0,0.696332573890686,1.044417899720429e-06,0.00013758035493083298,1.2770085334777832,3.055241584777832,0.0,0.28488820791244507,0.29802438616752625,0.0,0.29712268710136414,0.0,0.0,0.0,0.0,0.0,0.01822190172970295,0.27879980206489563,0.0,0.28940850496292114,0.0,0.0,0.1947123408317566,0.0,0.34865468740463257,0.2740349769592285,0.24398717284202576,0.0,0.2415144145488739,0.0,0.0,0.0,0.2501188814640045,0.28782936930656433,0.0,0.0,0.2865087687969208,0.0
5466,normal,window_typing_10000.csv,0,0.6905437707901001,1.089853185476386e-06,0.00014464884588960558,1.2797753810882568,3.0479867458343506,0.0,0.2873867452144623,0.2960096299648285,0.0,0.2974952757358551,0.0,0.0,0.0,0.0,0.0,0.021324947476387024,0.2740274965763092,0.0,0.28946468234062195,0.0,0.0,0.20286022126674652,0.0,0.3518025279045105,0.27462372183799744,0.24431711435317993,0.0,0.23705199360847473,0.0,0.0,0.0,0.24873283505439758,0.2881956994533539,0.0,0.0,0.28425922989845276,0.0
5467,normal,window_typing_10000.csv,0,0.678977370262146,1.1200714880033047e-06,0.0001550456217955798,1.2878739833831787,3.042201280593872,0.0,0.2866291105747223,0.2915080189704895,0.0,0.2943594753742218,0.0,0.0,0.0,0.0,0.0,0.026106365025043488,0.27379998564720154,0.0,0.29109400510787964,0.0,0.0,0.20776204764842987,0.0,0.3573131561279297,0.27438488602638245,0.2456417828798294,0.0,0.2332226037979126,0.0,0.0,0.0,0.2472047656774521,0.2849121689796448,0.0,0.0,0.28756389021873474,0.0
5468,normal,window_typing_10000.csv,0,0.6709446310997009,1.1167362572450656e-06,0.00015855378296691924,1.2876743078231812,3.0375258922576904,0.0,0.2876051068305969,0.29291072487831116,0.0,0.2958239018917084,0.0,0.0,0.0,0.0,0.0,0.02564118057489395,0.27134501934051514,0.0,0.28771233558654785,0.0,0.0,0.20787109434604645,0.0,0.35980862379074097,0.2746179401874542,0.24756188690662384,0.0,0.22749117016792297,0.0,0.0,0.0,0.24828290939331055,0.28540849685668945,0.0,0.0,0.28754422068595886,0.0
5469,normal,window_typing_10000.csv,0,0.6591573357582092,1.142964833888982e-06,0.00016518746269866824,1.290268898010254,3.031921863555908,0.0,0.28736886382102966,0.2942224442958832,0.0,0.29426082968711853,0.0,0.0,0.0,0.0,0.0,0.026328273117542267,0.2718856632709503,0.0,0.2846723198890686,0.0,0.0,0.2103174328804016,0.0,0.36224988102912903,0.27489086985588074,0.25064989924430847,0.0,0.22253592312335968,0.0,0.0,0.0,0.2492387592792511,0.2858641445636749,0.0,0.0,0.2853074371814728,0.0
5470,normal,window_typing_10000.csv,0,0.6527377963066101,1.1508783472891082e-06,0.0001727691269479692,1.2944235801696777,3.027100086212158,0.0,0.28807175159454346,0.29101046919822693,0.0,0.2929054796695709,0.0,0.0,0.0,0.0,0.0,0.027828490361571312,0.2716221511363983,0.0,0.2848925292491913,0.0,0.0,0.21555013954639435,0.0,0.3635424077510834,0.27574777603149414,0.25112712383270264,0.0,0.21871058642864227,0.0,0.0,0.0,0.24838295578956604,0.2843640148639679,0.0,0.0,0.2875748872756958,0.0
5471,normal,window_typing_10000.csv,0,0.6446328163146973,1.1595286650845082e-06,0.00017509041936136782,1.295676827430725,3.0256834030151367,0.0,0.2871209979057312,0.2902987599372864,0.0,0.293213427066803,0.0,0.0,0.0,0.0,0.0,0.02891010232269764,0.27082228660583496,0.0,0.2832087278366089,0.0,0.0,0.2150142788887024,0.0,0.3654201030731201,0.2748289406299591,0.25637680292129517,0.0,0.21364076435565948,0.0,0.0,0.0,0.2505472004413605,0.2854756712913513,0.0,0.0,0.2863401472568512,0.0
5472,normal,window_typing_10000.csv,0,0.6377543807029724,1.1598549463087693e-06,0.00017931123147718608,1.2960573434829712,3.021298885345459,0.0,0.28674325346946716,0.29330989718437195,0.0,0.29146918654441833,0.0,0.0,0.0,0.0,0.0,0.028732897713780403,0.2701120972633362,0.0,0.28004488348960876,0.0,0.0,0.21808196604251862,0.0,0.3641829788684845,0.27549126744270325,0.26209425926208496,0.0,0.2084510624408722,0.0,0.0,0.0,0.2536374628543854,0.285980761051178,0.0,0.0,0.28325846791267395,0.0
5473,normal,window_typing_10000.csv,0,0.6294753551483154,1.132897409661382e-06,0.0001771887473296374,1.2956559658050537,3.0232796669006348,0.0,0.28672176599502563,0.2934460937976837,0.0,0.2900727093219757,0.0,0.0,0.0,0.0,0.0,0.02235046587884426,0.2702729403972626,0.0,0.2797752916812897,0.0,0.0,0.21674031019210815,0.0,0.36351022124290466,0.27620911598205566,0.2660919725894928,0.0,0.2062198668718338,0.0,0.0,0.0,0.2566375434398651,0.2852279841899872,0.0,0.0,0.2824174761772156,0.0
5474,normal,window_typing_10000.csv,0,0.6254489421844482,1.105441924664774e-06,0.00017273586126975715,1.2955881357192993,3.0283029079437256,0.0,0.2885006070137024,0.2905164361000061,0.0,0.2931773066520691,0.0,0.0,0.0,0.0,0.0,0.01899077370762825,0.2689765393733978,0.0,0.2794722020626068,0.0,0.0,0.2131108194589615,0.0,0.3599027395248413,0.27920886874198914,0.270661324262619,0.0,0.2015351802110672,0.0,0.0,0.0,0.2613729238510132,0.2834528088569641,0.0,0.0,0.2831285893917084,0.0
5475,normal,window_typing_10000.csv,0,0.6220053434371948,1.0695270020733005e-06,0.00016843900084495544,1.292069673538208,3.0298233032226562,0.0,0.2876720130443573,0.29469355940818787,0.0,0.29222214221954346,0.0,0.0,0.0,0.0,0.0,0.01344132237136364,0.27097979187965393,0.0,0.2757548987865448,0.0,0.0,0.2097533643245697,0.0,0.3560524880886078,0.2795652151107788,0.2764936089515686,0.0,0.19888640940189362,0.0,0.0,0.0,0.26574647426605225,0.2847432494163513,0.0,0.0,0.2805786430835724,0.0
5476,normal,window_typing_10000.csv,0,0.6218569874763489,1.0655179494278855e-06,0.0001689693599473685,1.2925913333892822,3.0297160148620605,0.0,0.28753888607025146,0.2933984696865082,0.0,0.28873392939567566,0.0,0.0,0.0,0.0,0.0,0.009357803501188755,0.27186319231987,0.0,0.2750166654586792,0.0,0.0,0.2143557220697403,0.0,0.3517291247844696,0.2813013195991516,0.2840760350227356,0.0,0.19563011825084686,0.0,0.0,0.0,0.2686403691768646,0.2854520082473755,0.0,0.0,0.277177095413208,0.0
5477,normal,window_typing_10000.csv,0,0.6224096417427063,1.0330152235837886e-06,0.00016410814714618027,1.2912672758102417,3.034231662750244,0.0,0.2875775098800659,0.2916013300418854,0.0,0.2890561819076538,0.0,0.0,0.0,0.0,0.0,0.004707032814621925,0.2712568938732147,0.0,0.27431443333625793,0.0,0.0,0.2125844657421112,0.0,0.34720104932785034,0.28283917903900146,0.29034680128097534,0.0,0.19307410717010498,0.0,0.0,0.0,0.27371853590011597,0.2844592332839966,0.0,0.0,0.2769601047039032,0.0
5478,normal,window_typing_10000.csv,0,0.6100109219551086,1.0019672345151776e-06,0.00015988617087714374,1.2895588874816895,3.037736654281616,0.0,0.28769394755363464,0.29093867540359497,0.0,0.2884780466556549,0.0,0.0,0.0,0.0,0.0,0.0,0.27204620838165283,0.0,0.2719740867614746,0.0,0.0,0.20987093448638916,0.0,0.3421822190284729,0.2846435308456421,0.297672837972641,0.0,0.190546914935112,0.0,0.0,0.0,0.2782919406890869,0.2834470570087433,0.0,0.0,0.2766331732273102,0.0
5479,normal,window_typing_10000.csv,0,0.6041377186775208,9.71219606071827e-07,0.00015934085240587592,1.2911148071289062,3.039975881576538,0.0,0.28554239869117737,0.28988492488861084,0.0,0.2852153778076172,0.0,0.0,0.0,0.0,0.0,0.0,0.2755950391292572,0.0,0.2713276743888855,0.0,0.0,0.2127765566110611,0.0,0.3345872163772583,0.28746190667152405,0.3025563061237335,0.0,0.18949034810066223,0.0,0.0,0.0,0.28232550621032715,0.28295454382896423,0.0,0.0,0.2764749228954315,0.0
5480,normal,window_typing_10000.csv,0,0.5915465950965881,9.62474928201118e-07,0.00015494336548727006,1.2905088663101196,3.0449681282043457,0.0,0.28443628549575806,0.2851138412952423,0.0,0.2865433096885681,0.0,0.0,0.0,0.0,0.0,0.0,0.27560853958129883,0.0,0.27018898725509644,0.0,0.0,0.2126869410276413,0.0,0.3284456133842468,0.28924360871315,0.30988243222236633,0.0,0.18732871115207672,0.0,0.0,0.0,0.286307692527771,0.2832010090351105,0.0,0.0,0.27689099311828613,0.0
5481,normal,window_typing_10000.csv,0,0.583494246006012,9.331731121164921e-07,0.00015329760208260268,1.2894161939620972,3.046011447906494,0.0,0.2817760705947876,0.28544363379478455,0.0,0.28315505385398865,0.0,0.0,0.0,0.0,0.0,0.0,0.2767709493637085,0.0,0.268115758895874,0.0,0.0,0.21372894942760468,0.0,0.3244996666908264,0.28923499584198,0.3165625333786011,0.0,0.1886761486530304,0.0,0.0,0.0,0.28882086277008057,0.28251758217811584,0.0,0.0,0.2770882844924927,0.0
5482,normal,window_typing_10000.csv,0,0.5811179876327515,8.997161557999789e-07,0.00014471480972133577,1.2852778434753418,3.0533981323242188,0.0,0.28175434470176697,0.284462571144104,0.0,0.28633245825767517,0.0,0.0,0.0,0.0,0.0,0.0,0.2764569818973541,0.0,0.2665986120700836,0.0,0.0,0.20905712246894836,0.0,0.31487059593200684,0.29165223240852356,0.32349205017089844,0.0,0.1874614953994751,0.0,0.0,0.0,0.29284876585006714,0.2830547094345093,0.0,0.0,0.27681633830070496,0.0
5483,normal,window_typing_10000.csv,0,0.7090405225753784,8.77992249570525e-07,0.0001413594582118094,1.2833627462387085,3.056175470352173,0.0,0.2722257673740387,0.27686822414398193,0.0,0.2852853834629059,0.0,0.0,0.0,0.0,0.0,0.0,0.28324273228645325,0.0,0.26790040731430054,0.0,0.0,0.21298204362392426,0.0,0.3182244896888733,0.28020939230918884,0.32661357522010803,0.0,0.1970493048429489,0.0,0.0,0.0,0.2873058021068573,0.2827075123786926,0.0,0.0,0.2876349985599518,0.0
5484,normal,window_typing_10000.csv,0,0.7149914503097534,7.799677064213029e-07,0.00012787948071490973,1.2762510776519775,3.0691099166870117,0.0,0.27640387415885925,0.2830107510089874,0.0,0.29345521330833435,0.0,0.0,0.0,0.0,0.0,0.0,0.2744153141975403,0.0,0.2698127031326294,0.0,0.0,0.19744639098644257,0.0,0.30569764971733093,0.2899572253227234,0.32700610160827637,0.0,0.1927025020122528,0.0,0.0,0.0,0.2927166521549225,0.28094807267189026,0.0,0.0,0.2899892032146454,0.0
5485,normal,window_typing_10000.csv,0,0.7256978154182434,8.095018415588129e-07,0.00012713125033769757,1.28053617477417,3.0745689868927,0.0,0.2795168161392212,0.28119051456451416,0.0,0.28850990533828735,0.0,0.0,0.0,0.0,0.0,0.0,0.2785135507583618,0.0,0.2743878960609436,0.0,0.0,0.1936878114938736,0.0,0.3026137351989746,0.2924242317676544,0.33242979645729065,0.0,0.19647957384586334,0.0,0.0,0.0,0.2914748787879944,0.27598193287849426,0.0,0.0,0.2861228883266449,0.0
5486,normal,window_typing_10000.csv,0,0.7252228260040283,7.569352078462543e-07,0.00011534641816979274,1.269881248474121,3.0833723545074463,0.0,0.27901628613471985,0.28614163398742676,0.0,0.29713061451911926,0.0,0.0,0.0,0.0,0.0,0.0,0.27491262555122375,0.0,0.2712874412536621,0.0,0.0,0.1840325891971588,0.0,0.2947365343570709,0.29471728205680847,0.329443097114563,0.0,0.19795860350131989,0.0,0.0,0.0,0.29437270760536194,0.2814188599586487,0.0,0.0,0.2857348322868347,0.0
5487,normal,window_typing_10000.csv,0,0.7574064135551453,7.51273944388231e-07,0.00011837275815196335,1.2699685096740723,3.0782792568206787,0.0,0.2782060503959656,0.28981027007102966,0.0,0.2950325608253479,0.0,0.0,0.0,0.0,0.0,0.0,0.2819865643978119,0.0,0.27011096477508545,0.0,0.0,0.18987126648426056,0.0,0.2875596582889557,0.2910367548465729,0.3322333097457886,0.0,0.1975572258234024,0.0,0.0,0.0,0.2945843040943146,0.27919551730155945,0.0,0.0,0.2854975461959839,0.0
5488,normal,window_typing_10000.csv,0,0.7637631893157959,7.432014399455511e-07,0.00010968415881507099,1.267339825630188,3.0908989906311035,0.0,0.2791250944137573,0.28575071692466736,0.0,0.29888203740119934,0.0,0.0,0.0,0.0,0.0,0.0,0.28030073642730713,0.0,0.2743396461009979,0.0,0.0,0.18264880776405334,0.0,0.2830009460449219,0.2948407232761383,0.3325769603252411,0.0,0.200486958026886,0.0,0.0,0.0,0.29363447427749634,0.28247344493865967,0.0,0.0,0.282981276512146,0.0
5489,normal,window_typing_10000.csv,0,0.7716755867004395,7.307216947083361e-07,0.00010760054283309728,1.2636979818344116,3.0910935401916504,0.0,0.2794419527053833,0.291228324174881,0.0,0.2961106598377228,0.0,0.0,0.0,0.0,0.0,0.0,0.281414270401001,0.0,0.27145037055015564,0.0,0.0,0.17949818074703217,0.0,0.2821786105632782,0.2958729565143585,0.33080989122390747,0.0,0.20530249178409576,0.0,0.0,0.0,0.2940915822982788,0.28456276655197144,0.0,0.0,0.2794676423072815,0.0
5490,normal,window_typing_10000.csv,0,0.7787315249443054,7.263923862410593e-07,0.00010760752047644928,1.26308274269104,3.0904650688171387,0.0,0.28111961483955383,0.28973516821861267,0.0,0.29537472128868103,0.0,0.0,0.0,0.0,0.0,0.0,0.281176894903183,0.0,0.27047786116600037,0.0,0.0,0.1803913712501526,0.0,0.28133276104927063,0.29712143540382385,0.32960203289985657,0.0,0.20837396383285522,0.0,0.0,0.0,0.29339319467544556,0.2814365029335022,0.0,0.0,0.2832786440849304,0.0
5491,normal,window_typing_10000.csv,0,0.781062662601471,7.162856263676076e-07,0.00010448657121742144,1.2614094018936157,3.0946788787841797,0.0,0.28204476833343506,0.28711217641830444,0.0,0.29700538516044617,0.0,0.0,0.0,0.0,0.0,0.0,0.2806794345378876,0.0,0.27045801281929016,0.0,0.0,0.1780385673046112,0.0,0.2781074643135071,0.29907673597335815,0.3291982114315033,0.0,0.2106836587190628,0.0,0.0,0.0,0.2938191592693329,0.2806171178817749,0.0,0.0,0.285575807094574,0.0
5492,normal,window_typing_10000.csv,0,0.7826600074768066,7.160568316066929e-07,0.0001023303993861191,1.259842872619629,3.097283124923706,0.0,0.28109484910964966,0.2868429124355316,0.0,0.2972728908061981,0.0,0.0,0.0,0.0,0.0,0.0,0.2814474105834961,0.0,0.27033811807632446,0.0,0.0,0.17597773671150208,0.0,0.2774823009967804,0.29853641986846924,0.32919567823410034,0.0,0.21331192553043365,0.0,0.0,0.0,0.29350438714027405,0.2811737358570099,0.0,0.0,0.2861407995223999,0.0
5493,normal,window_typing_10000.csv,0,0.785291314125061,7.09412006472121e-07,9.995585423894227e-05,1.2592250108718872,3.1013612747192383,0.0,0.28012189269065857,0.28461188077926636,0.0,0.2995539903640747,0.0,0.0,0.0,0.0,0.0,0.0,0.28152114152908325,0.0,0.27174562215805054,0.0,0.0,0.17316827178001404,0.0,0.2774643003940582,0.29875123500823975,0.3270559310913086,0.0,0.21584005653858185,0.0,0.0,0.0,0.2918839454650879,0.2800402045249939,0.0,0.0,0.29034146666526794,0.0
5494,normal,window_typing_10000.csv,0,0.787469744682312,7.084687467795447e-07,9.693370520835742e-05,1.2560515403747559,3.1043288707733154,0.0,0.2794766128063202,0.2864132523536682,0.0,0.30165377259254456,0.0,0.0,0.0,0.0,0.0,0.0,0.2817382216453552,0.0,0.2711951434612274,0.0,0.0,0.16940055787563324,0.0,0.2763347625732422,0.29766473174095154,0.32728442549705505,0.0,0.21701759099960327,0.0,0.0,0.0,0.2918553948402405,0.2828178405761719,0.0,0.0,0.2879289984703064,0.0
5495,normal,window_typing_10000.csv,0,0.7932000160217285,7.113732181096566e-07,9.698048233985901e-05,1.2548563480377197,3.103037118911743,0.0,0.2802993059158325,0.28976112604141235,0.0,0.3006974756717682,0.0,0.0,0.0,0.0,0.0,0.0,0.28299638628959656,0.0,0.270820289850235,0.0,0.0,0.16936539113521576,0.0,0.2750428020954132,0.29717978835105896,0.32602420449256897,0.0,0.21850048005580902,0.0,0.0,0.0,0.29159674048423767,0.2828809916973114,0.0,0.0,0.28616008162498474,0.0
5496,normal,window_typing_10000.csv,0,0.8055384159088135,7.142447202568292e-07,9.600679914001375e-05,1.2510441541671753,3.101243257522583,0.0,0.28205418586730957,0.2938527464866638,0.0,0.2993025779724121,0.0,0.0,0.0,0.0,0.0,0.0,0.28218623995780945,0.0,0.26995161175727844,0.0,0.0,0.16945725679397583,0.0,0.2748381197452545,0.2956772446632385,0.32494428753852844,0.0,0.22036617994308472,0.0,0.0,0.0,0.29167717695236206,0.28655391931533813,0.0,0.0,0.2810612916946411,0.0
5497,normal,window_typing_10000.csv,0,0.8115985989570618,7.09725213710044e-07,9.591637353878468e-05,1.253860354423523,3.104247808456421,0.0,0.2818950414657593,0.28900283575057983,0.0,0.2993251383304596,0.0,0.0,0.0,0.0,0.0,0.0,0.2820902466773987,0.0,0.2741721570491791,0.0,0.0,0.16951394081115723,0.0,0.2766874134540558,0.29535984992980957,0.32288768887519836,0.0,0.2235480397939682,0.0,0.0,0.0,0.28975504636764526,0.2817065119743347,0.0,0.0,0.2873964011669159,0.0
